Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
Date,Adj Close,Close,High,Low,Open,Volume
04/05/2023,27.50556564,27.56200027,27.85899925,27.23999977,27.65099907,321850000
05/05/2023,28.62127686,28.68000031,28.75499916,27.7310009,27.82600021,361494000
08/05/2023,29.0913105,29.15099907,29.21999931,28.35000038,28.52199936,344979000
09/05/2023,28.51249695,28.57099915,28.97299957,28.45000076,28.89900017,314869000
10/05/2023,28.82585526,28.88500023,29.11300087,28.46100044,29.00499916,369350000
11/05/2023,28.51948357,28.57799911,28.95000076,28.24600029,28.89599991,322149000
12/05/2023,28.28197098,28.34000015,28.78000069,28.04599953,28.52899933,274222000
15/05/2023,28.89371681,28.95299911,28.96899986,28.15200043,28.50799942,293926000
16/05/2023,29.15318298,29.21299934,29.87000084,28.83200073,28.8409996,449405000
17/05/2023,30.11620712,30.1779995,30.1989994,29.43000031,29.58399963,432535000
18/05/2023,31.61313629,31.6779995,31.82799911,30.31999969,30.40999985,748725000
19/05/2023,31.1999836,31.26399994,31.57999992,30.91600037,31.5359993,473908000
22/05/2023,31.11216354,31.1760006,31.52000046,30.68000031,30.90099907,372000000
23/05/2023,30.62516403,30.68799973,31.28800011,30.63100052,31,356253000
24/05/2023,30.4754715,30.53800011,30.60700035,29.80599976,30.20999908,721419000
25/05/2023,37.90223694,37.97999954,39.47999954,36.63499832,38.52299881,1543911000
26/05/2023,38.86625671,38.94599915,39.16999817,37.54999924,37.88999939,714397000
30/05/2023,40.02887726,40.11100006,41.93799973,39.94900131,40.59500122,923401000
31/05/2023,37.75653076,37.83399963,40.29499817,37.8219986,39.48799896,1002580000
01/06/2023,39.68857193,39.77000046,40.04999924,38.34000015,38.48899841,635873000
02/06/2023,39.24647903,39.32699966,40.5,39.05799866,40.09700012,482731000
05/06/2023,39.09078979,39.17100143,39.56499863,38.70700073,38.9090004,396094000
06/06/2023,38.57485199,38.65399933,39.15999985,38.14799881,38.83000183,388729000
07/06/2023,37.40213013,37.47499847,39.49900055,37.35599899,38.91500092,511998000
08/06/2023,38.43512344,38.50999832,38.86399841,37.50500107,37.72399902,417772000
09/06/2023,38.69462204,38.77000046,39.71099854,38.56700134,39.03699875,427717000
12/06/2023,39.40523529,39.48199844,39.52999878,38.61800003,39.20000076,388701000
13/06/2023,40.94224167,41.02199936,41.10100174,39.74000168,40.18600082,613208000
14/06/2023,42.91340256,42.99700165,43,40.55199814,40.82400131,740465000
15/06/2023,42.57007217,42.65299988,43.28900146,42.14699936,42.60200119,568622000
16/06/2023,42.60898972,42.69200134,43.72100067,42.6609993,43.45000076,655709000
20/06/2023,43.7228241,43.80799866,43.99000168,42.67399979,42.9980011,451153000
21/06/2023,42.96131134,43.04499817,43.61500168,42.08000183,43.50099945,551603000
22/06/2023,42.94135284,43.02500153,43.42599869,42.23400116,42.25299835,417737000
23/06/2023,42.12693405,42.20899963,42.80899811,42.01499939,42.4640007,358140000
26/06/2023,40.5530014,40.63199997,42.76399994,40.09999847,42.46099854,594322000
27/06/2023,41.79458237,41.87599945,41.93999863,40.44800186,40.79899979,462175000
28/06/2023,41.03705597,41.11700058,41.84500122,40.51800156,40.65999985,582639000
29/06/2023,40.74263,40.8219986,41.59999847,40.59999847,41.55799866,380514000
30/06/2023,42.21975327,42.30199814,42.54999924,41.50099945,41.68000031,501148000
03/07/2023,42.33052826,42.4129982,42.89799881,42.20199966,42.51699829,198209000
05/07/2023,42.23472977,42.31700134,43.17699814,42.08499908,42.13499832,323618000
06/07/2023,42.02114487,42.10300064,42.17900085,41.34600067,41.84400177,303582000
07/07/2023,42.42035675,42.50299835,43.2140007,42.18000031,42.3219986,355881000
10/07/2023,42.09798431,42.18000031,42.81100082,41.64899826,42.6570015,353908000
11/07/2023,42.32255173,42.40499878,42.75799942,42.06700134,42.48099899,298244000
12/07/2023,43.81663513,43.90200043,43.93500137,42.77700043,43.03300095,481277000
13/07/2023,45.8876152,45.97700119,46.15499878,44.49200058,44.51800156,478204000
14/07/2023,45.38059235,45.46900177,48.08800125,45.06000137,46.58300018,772075000
17/07/2023,46.37065887,46.46099854,46.49599838,45.26200104,46.28900146,510488000
18/07/2023,47.40165329,47.49399948,47.89599991,45.73400116,46.70100021,569164000
