Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
Date,Adj Close,Close,High,Low,Open,Volume
13/04/2022,155.5410004,155.5410004,156.0249939,149.6000061,150.0184937,53390000
14/04/2022,151.7064972,151.7064972,155.8970032,151.4720001,155.3899994,51598000
18/04/2022,152.7850037,152.7850037,154.039505,150.2505035,151.5234985,46514000
19/04/2022,158.1154938,158.1154938,158.6490021,151.5505066,152.0294952,54926000
20/04/2022,153.9980011,153.9980011,157.6024933,153.6035004,157.6024933,59630000
21/04/2022,148.2960052,148.2960052,156.7380066,147.5894928,154.7140045,63970000
22/04/2022,144.3500061,144.3500061,149.6150055,143.6974945,148.25,73078000
25/04/2022,146.0740051,146.0740051,146.2214966,142.3065033,144.022995,61874000
26/04/2022,139.3910065,139.3910065,144.8560028,138.9295044,144.8000031,77530000
27/04/2022,138.1670074,138.1670074,141.9485016,135.783493,140.1914978,71336000
28/04/2022,144.5964966,144.5964966,145.9375,140.3000031,142.1779938,117316000
29/04/2022,124.2815018,124.2815018,130.7610016,121.625,129.848999,272662000
02/05/2022,124.5,124.5,124.6679993,118.375,122.401001,148788000
03/05/2022,124.2535019,124.2535019,126.2204971,122.8249969,124.0534973,79134000
04/05/2022,125.9284973,125.9284973,126,119.1829987,123.5999985,110746000
05/05/2022,116.4069977,116.4069977,123.4990005,115.0725021,123,144392000
06/05/2022,114.7724991,114.7724991,119.050499,113.0814972,114.8499985,124260000
09/05/2022,108.7890015,108.7890015,114,107.9570007,111.3125,128124000
10/05/2022,108.8590012,108.8590012,112.6425018,107.1709976,111.25,105434000
11/05/2022,105.3720016,105.3720016,110.1559982,104.4284973,108.1035004,109704000
12/05/2022,106.9304962,106.9304962,110.7805023,102.4055023,102.75,132026000
13/05/2022,113.0550003,113.0550003,113.1839981,107.8000031,109.0690002,93684000
16/05/2022,110.8105011,110.8105011,113.9925003,110.3539963,113.0999985,74566000
17/05/2022,115.3684998,115.3684998,115.8000031,111.2764969,113.2750015,76448000
18/05/2022,107.1125031,107.1125031,112.8529968,106.2490005,111.4394989,108380000
19/05/2022,107.3190002,107.3190002,110.0339966,106.1930008,106.2805023,88142000
20/05/2022,107.5910034,107.5910034,109.8980026,105.0094986,109.5684967,99500000
23/05/2022,107.5569992,107.5569992,108.8190002,103.9499969,108.4609985,107798000
24/05/2022,104.0999985,104.0999985,105.4000015,101.2600021,104.0250015,102934000
25/05/2022,106.7750015,106.7750015,108.1750031,103.6500015,103.6555023,93120000
26/05/2022,111.0774994,111.0774994,112.6654968,107.4534988,107.9700012,93002000
27/05/2022,115.1464996,115.1464996,115.1869965,112.6279984,113.5500031,93660000
31/05/2022,120.2095032,120.2095032,121.9944992,115.6750031,116.2799988,144634000
01/06/2022,121.6839981,121.6839981,125.1790009,120.6224976,122.2559967,127528000
02/06/2022,125.5110016,125.5110016,125.6100006,120.0449982,121.6839981,100560000
03/06/2022,122.3499985,122.3499985,124.4000015,121.0465012,124.1999969,97604000
06/06/2022,124.7900009,124.7900009,128.9900055,123.8099976,125.25,135269000
07/06/2022,123,123,124.0999985,120.6299973,122.0100021,85156700
08/06/2022,121.1800003,121.1800003,123.75,120.75,122.6100006,64926600
09/06/2022,116.1500015,116.1500015,121.3000031,116.0999985,119.9899979,67029800
10/06/2022,109.6500015,109.6500015,114.5,109.0500031,113.4199982,87266000
13/06/2022,103.6699982,103.6699982,106.5400009,101.8600006,104.1900024,99277700
14/06/2022,102.3099976,102.3099976,104.8799973,101.4300003,104.1900024,69728800
15/06/2022,107.6699982,107.6699982,109.0599976,103.5299988,103.8600006,85011100
16/06/2022,103.6600037,103.6600037,104.5800018,102.0100021,104.4700012,82186300
17/06/2022,106.2200012,106.2200012,106.9800034,102.5100021,102.8000031,99772100
21/06/2022,108.6800003,108.6800003,111.6299973,103.5599976,108.1999969,70901200
22/06/2022,108.9499969,108.9499969,112.1299973,107.0199966,107.4300003,60040100
23/06/2022,112.4400024,112.4400024,113,107.9300003,110.3899994,64345300
24/06/2022,116.4599991,116.4599991,116.7099991,111.4300003,112.3799973,69867600
27/06/2022,113.2200012,113.2200012,117.9800034,112.6999969,117.0899963,62133200
28/06/2022,107.4000015,107.4000015,114.8499985,107.0400009,113.5,74942900
29/06/2022,108.9199982,108.9199982,110.9899979,106.9100037,107.3799973,66375300
30/06/2022,106.2099991,106.2099991,108.1800003,102.5199966,108.1100006,97679400
01/07/2022,109.5599976,109.5599976,109.75,105.8499985,106.2900009,73021200
05/07/2022,113.5,113.5,114.0800018,106.3199997,107.5999985,76583700
06/07/2022,114.3300018,114.3300018,115.4800034,112.0100021,113.2099991,66958900
07/07/2022,116.3300018,116.3300018,116.9899979,113.4899979,113.8499985,57872300
08/07/2022,115.5400009,115.5400009,116.5800018,113.6900024,114.5999985,45719700
11/07/2022,111.75,111.75,114.3000031,110.8700027,114.0800018,53487600
12/07/2022,109.2200012,109.2200012,113.2300034,108.3399963,112.1600037,54280300
13/07/2022,110.4000015,110.4000015,111.7799988,106.0100021,107.0299988,61353800
14/07/2022,110.6299973,110.6299973,111.1800003,107.5800018,110.2399979,51163100
15/07/2022,113.5500031,113.5500031,115.5899963,111.5899963,112.5,84317800
18/07/2022,113.7600021,113.7600021,117.2399979,113.1500015,115,59115400
19/07/2022,118.2099991,118.2099991,118.9499969,114.0299988,115.6999969,60990000
20/07/2022,122.7699966,122.7699966,123.4800034,118.3199997,118.6200027,71268300
21/07/2022,124.6299973,124.6299973,124.8499985,121.2600021,123.1999969,60239900
22/07/2022,122.4199982,122.4199982,125.5,121.3499985,125.0100021,51463800
25/07/2022,121.1399994,121.1399994,123.6399994,120.0299988,122.6999969,50221300
26/07/2022,114.8099976,114.8099976,118.1500015,114.5299988,115.7900009,67075100
27/07/2022,120.9700012,120.9700012,121.9000015,117.1600037,117.3099976,61582000
28/07/2022,122.2799988,122.2799988,122.8399963,118.0800018,121.5699997,82245500
29/07/2022,134.9499969,134.9499969,137.6499939,132.4100037,134.8999939,148892900
01/08/2022,135.3899994,135.3899994,138.8300018,133.5099945,134.9600067,76846900
02/08/2022,134.1600037,134.1600037,137.4400024,134.0899963,134.7200012,61922400
03/08/2022,139.5200043,139.5200043,140.4900055,136.0500031,136.2100067,71827800
04/08/2022,142.5700073,142.5700073,143.5599976,139.5500031,140.5800018,70585000
05/08/2022,140.8000031,140.8000031,142.8600006,139.6000061,140.1000061,50686900
08/08/2022,139.4100037,139.4100037,144.2299957,138.2899933,142.0500031,52229000
09/08/2022,137.8300018,137.8300018,138.9499969,136.2100067,138.0500031,40434700
10/08/2022,142.6900024,142.6900024,144.6000061,141.0099945,142.8999939,54773800
11/08/2022,140.6399994,140.6399994,144.4900055,139.7599945,143.8600006,44867300
12/08/2022,143.5500031,143.5500031,143.5700073,140.1199951,142.0500031,47643500
15/08/2022,143.1799927,143.1799927,143.7599945,141.4900055,142.8000031,39014600
