Price,Adj Close,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM,XOM
Date,Adj Close,Close,High,Low,Open,Volume
13/01/2023,100.0523682,113.1500015,113.4899979,112.1600037,113.1100006,12011400
17/01/2023,99.85784149,112.9300003,114.0800018,112.6699982,113.4100037,16542200
18/01/2023,97.80639648,110.6100006,114.1200027,110.4000015,113.2600021,16399700
19/01/2023,98.43418884,111.3199997,112.1299973,109.5800018,110.0699997,12928000
20/01/2023,100.229187,113.3499985,113.4400024,110.6100006,111.3600006,16515600
23/01/2023,99.7075119,112.7600021,114.5899963,112.6399994,113.6399994,16584400
24/01/2023,100.6359558,113.8099976,114.0199966,104.8700027,109.1600037,13583000
25/01/2023,100.105423,113.2099991,113.6500015,111.3899994,113.2300034,11914700
26/01/2023,104.128746,117.7600021,117.7799988,114.3399963,114.7200012,21019700
27/01/2023,102.2276077,115.6100006,117.6699982,115.3899994,116.9499969,15179200
30/01/2023,100.4149017,113.5599976,115.4899979,113.1500015,115.0899963,18672100
31/01/2023,102.5813217,116.0100021,116.4000015,110.4300003,112.0999985,27861800
01/02/2023,101.4583206,114.7399979,117.3799973,113.3399963,115.8300018,19464900
02/02/2023,98.28388977,111.1500015,115.0699997,109.8300018,114.8499985,24562100
03/02/2023,98.96473694,111.9199982,114.1100006,111.5599976,111.9000015,20226600
06/02/2023,98.79675293,111.7300034,113.0899963,110.3199997,112.3600006,13855200
07/02/2023,101.617485,114.9199982,115.3099976,112.0199966,112.3899994,16013300
08/02/2023,100.7332382,113.9199982,115.8300018,113.8499985,115.0500031,18459700
09/02/2023,101.1134567,114.3499985,116.2399979,114.1800003,114.6200027,17439300
10/02/2023,105.3755188,119.1699982,119.6299973,116.1600037,116.5100021,24918600
13/02/2023,104.9656372,117.8000031,118.1800003,115.9000015,117.7200012,14536200
14/02/2023,103.7359924,116.4199982,117.8099976,116.0199966,117.0100021,12079000
15/02/2023,103.4241257,116.0699997,116.0899963,114.1399994,115.7200012,13663400
16/02/2023,103.1211853,115.7300034,116.7799988,114.8000031,115.3099976,11360600
17/02/2023,99.15598297,111.2799988,114.1900024,110.9800034,114.1900024,20758300
21/02/2023,99.05799103,111.1699982,112.3799973,110.8099976,110.8099976,14469400
22/02/2023,97.77487183,109.7300034,110.9700012,108.6399994,110.4800034,13973800
23/02/2023,98.67481995,110.7399979,111.8300018,109.9000015,110.7300034,11289400
24/02/2023,98.68372345,110.75,110.9599991,109.0199966,109.3300018,14351000
27/02/2023,98.50552368,110.5500031,111.2600021,109.9599991,110.8000031,11710500
28/02/2023,97.93525696,109.9100037,111.3600006,109.2200012,111.2399979,18107000
01/03/2023,98.80849457,110.8899994,111.8600006,109.2399979,109.3099976,13200000
02/03/2023,99.26290894,111.4000015,111.6999969,110.1699982,110.6200027,10339900
03/03/2023,100.5193024,112.8099976,113.3700027,109.9499969,110.0500031,13006700
06/03/2023,101.410347,113.8099976,113.8399963,111.8700027,111.9899979,14347400
07/03/2023,99.45005798,111.6100006,113.1699982,111.1699982,112.8099976,11525300
08/03/2023,97.99764252,109.9800034,112.4199982,109.0699997,111.2300034,13509800
09/03/2023,97.24023438,109.1299973,112.2300034,109.0299988,110.8700027,12961200
10/03/2023,96.037323,107.7799988,111.0400009,107.1500015,109.5599976,15795700
13/03/2023,94.93243408,106.5400009,107.8600006,103.7200012,105.3399963,20745600
14/03/2023,95.28884888,106.9400024,109.0100021,104.9599991,106.3499985,18263500
15/03/2023,90.54846191,101.6200027,104.1999969,100.2200012,102.8199997,25733800
16/03/2023,90.02274323,101.0299988,101.6800003,98.01999664,99.11000061,27465200
17/03/2023,88.96238708,99.83999634,101.6100006,99.13999939,100.5999985,43199500
20/03/2023,91.28803253,102.4499969,102.4800034,99.5,99.62999725,32042100
21/03/2023,95.37793732,107.0400009,107.2799988,104.1299973,104.1699982,31592300
22/03/2023,93.19488525,104.5899963,107.1800003,104.5599976,106.8000031,14952700
23/03/2023,92.14343262,103.4100037,106.3399963,102.4400024,105.3600006,14385900
24/03/2023,92.25035858,103.5299988,103.8499985,100.9100037,101.4700012,13401600
27/03/2023,94.27303314,105.8000031,106.4800034,103.9100037,104.7399979,14805900
28/03/2023,95.44923401,107.1200027,107.6500015,105.1900024,105.4400024,11047600
29/03/2023,97.08874512,108.9599991,109.1600037,107.4899979,108.0599976,14219100
30/03/2023,97.56101227,109.4899979,109.5699997,108.5199966,109.5500031,11578200
31/03/2023,97.71250916,109.6600037,110.1699982,109.0500031,109.6800003,14418000
03/04/2023,103.4775848,116.1299973,116.8499985,113.1200027,113.3899994,28087700
04/04/2023,102.488533,115.0199966,116.6999969,114.1699982,116.2600021,16365500
05/04/2023,104.2438889,116.9899979,117,114.3099976,115.3499985,16479500
06/04/2023,102.5152512,115.0500031,117.1800003,114.7699966,116.8600006,15778000
10/04/2023,102.0608139,114.5400009,116.1800003,114.1699982,114.7799988,13006600
11/04/2023,102.7825851,115.3499985,116.1999969,114.3799973,114.9599991,11758500
12/04/2023,102.6756439,115.2300034,116.5899963,114.9300003,116.1600037,10919000
13/04/2023,103.1568146,115.7699966,115.8899994,114.1299973,114.5999985,12399700
14/04/2023,103.4063263,116.0500031,116.6600037,115.1200027,115.9000015,11530800
17/04/2023,102.2033997,114.6999969,116.5100021,114.4199982,115.4899979,13260400
18/04/2023,104.1993408,116.9400024,117.2099991,114.3000031,114.3899994,17436100
19/04/2023,103.8696365,116.5699997,116.9000015,115.7699966,116.0800018,10682600
20/04/2023,103.0409698,115.6399994,115.6800003,113.2300034,115.1299973,17038700
21/04/2023,103.3706741,116.0100021,116.8799973,115.2600021,116.4899979,14315300
24/04/2023,105.3220596,118.1999969,118.8899994,115.8799973,115.9199982,15831300
25/04/2023,103.8251038,116.5199966,117.7399979,115.6299973,117.5500031,12179800
26/04/2023,102.8716736,115.4499969,117.0899963,114.6800003,116.0299988,15566100
27/04/2023,104.1013184,116.8300018,117.0100021,114.8799973,115.6200027,16279200
28/04/2023,105.4468002,118.3399963,119.9199982,116.8300018,117.25,24381900
01/05/2023,102.1766434,114.6699982,117.3000031,114.4499969,115.9899979,17355000
02/05/2023,98.10456085,110.0999985,113.9400024,109.2900009,113.9400024,24324100
03/05/2023,96.17097473,107.9300003,109.8099976,107.7600021,109.0800018,16212300
04/05/2023,94.4868927,106.0400009,108.75,105.9100037,107.9000015,17177200
05/05/2023,96.83926392,108.6800003,109.4300003,107.5299988,108.5500031,14968200
08/05/2023,97.22241211,109.1100006,110.9700012,109.0400009,110.5,11187800
09/05/2023,97.24915314,109.1399994,110.2300034,108.2099991,108.3399963,11370800
10/05/2023,96.00167847,107.7399979,110.0100021,106.7099991,109.7399979,14884800
11/05/2023,94.26413727,105.7900009,106.8199997,104.9300003,106.4899979,17165900
12/05/2023,94.25523376,105.7799988,107.0100021,104.7799988,106.3099976,12613300
15/05/2023,94.43497467,105.0699997,105.9300003,104.5800018,105.5100021,13715600
16/05/2023,92.14308167,102.5199966,104.8099976,102.0199966,104.6299973,14795200
17/05/2023,94.21028137,104.8199997,105.2300034,102.8499985,103.3899994,14064700
18/05/2023,95.06411743,105.7699966,105.9100037,104.1299973,104.5500031,12005600
19/05/2023,95.5045166,106.2600021,107.0500031,105.8199997,106.5699997,13359600
22/05/2023,94.3451004,104.9700012,107.0400009,104.8799973,105.8399963,12882000
23/05/2023,95.63037109,106.4000015,108.2200012,105.75,105.9899979,14394400
24/05/2023,96.6999054,107.5899963,108.5100021,106.7300034,107.3799973,16340300
25/05/2023,94.96525574,105.6600037,106.4300003,104.7099991,105.9400024,14316500
26/05/2023,94.3451004,104.9700012,106.9499969,104.8300018,106.4700012,12370300
30/05/2023,93.5092392,104.0400009,104.1200027,102.6100006,103.2900009,11938000
31/05/2023,91.83750916,102.1800003,103.0400009,101.7399979,102.2900009,24926100
01/06/2023,92.89806366,103.3600006,105.5800018,101.2600021,101.75,13551900
02/06/2023,95.05513,105.7600021,106.1299973,104.5299988,105.1600037,14112000
05/06/2023,94.63272095,105.2900009,107.1900024,105.0899963,107.1900024,10628000
06/06/2023,95.40565491,106.1500015,106.2699966,103.9800034,104.1500015,12209800
07/06/2023,97.54476166,108.5299988,108.8899994,106.7300034,106.7900009,16027100
08/06/2023,97.23918152,108.1900024,109.1399994,105.9000015,108.7699966,13517100
09/06/2023,96.52015686,107.3899994,108.6100006,107.1600037,108.4599991,12251600
12/06/2023,95.64833069,106.4199982,107.0599976,105.5599976,105.8099976,14112000
13/06/2023,95.66630554,106.4400024,108.3399963,106.2799988,107.3799973,13533800
14/06/2023,94.51586914,105.1600037,108.1100006,104.3899994,107.4499969,16627700
15/06/2023,95.17198181,105.8899994,107.0299988,105.4400024,105.5,16224100
16/06/2023,94.48889923,105.1299973,106.7699966,104.9599991,106.3600006,43128900
20/06/2023,92.32283783,102.7200012,104.7699966,102.1200027,104.6800003,17514100
21/06/2023,93.35644531,103.8700027,104.6299973,102.3300018,102.5,13285700
22/06/2023,92.84413147,103.3000031,103.8899994,102.6500015,102.8399963,12455300
23/06/2023,92.03522491,102.4000015,102.8199997,101.6200027,102.5899963,17933600
26/06/2023,93.73392487,104.2900009,104.9100037,102.1999969,102.1999969,14283400
27/06/2023,93.96759796,104.5500031,104.6100006,103.2699966,104.0500031,13227500
28/06/2023,94.73158264,105.4000015,105.8199997,103.1999969,104.3099976,13084100
29/06/2023,95.89998627,106.6999969,106.7300034,105.1299973,105.6600037,11364400
30/06/2023,96.39433289,107.25,107.8799973,106.8099976,107.3199997,13544700
03/07/2023,96.58306885,107.4599991,108.4599991,107.0699997,107.4899979,7397000
05/07/2023,96.08872986,106.9100037,107.9199982,106.0999985,107.6299973,12491200
06/07/2023,92.50260162,102.9199982,105.7200012,102.4300003,105.0899963,17961400
07/07/2023,92.7183075,103.1600037,104,101.5599976,101.9199982,21929200
10/07/2023,94.09344482,104.6900024,104.75,102.75,102.9700012,14877600
11/07/2023,95.2438736,105.9700012,106.1600037,104.8099976,105.2600021,12576500
12/07/2023,95.71125031,106.4899979,107.6500015,106.1299973,107,13238200
13/07/2023,93.95861816,104.5400009,106.2300034,103.3199997,105.9700012,26826800
14/07/2023,90.72299957,100.9400024,104.0500031,100.5299988,104.0500031,28181900
17/07/2023,91.11847687,101.3799973,101.6699982,100.2200012,100.7200012,18051300
18/07/2023,90.70503235,100.9199982,102.1999969,100.3399963,100.9199982,24617800
19/07/2023,91.33419037,101.6200027,102.4000015,100.8000031,101.0500031,15556500
20/07/2023,92.94300079,103.4100037,103.6600037,102.3600006,102.5400009,15740200
21/07/2023,93.37442017,103.8899994,104.3799973,103.2600021,104.1600037,17121500
24/07/2023,94.83944702,105.5199966,106.1600037,103.9599991,104.3600006,15090900
25/07/2023,94.98323822,105.6800003,106.0899963,104.5400009,105.0599976,14116100
26/07/2023,94.45294189,105.0899963,105.7200012,104.6399994,105.1100006,15159600
27/07/2023,94.74954987,105.4199982,106.9899979,104.7399979,106,17677900
28/07/2023,93.61708832,104.1600037,105.1600037,102.3199997,105.1100006,17566400
31/07/2023,96.38533783,107.2399979,107.8600006,105.1900024,105.1900024,24197000
01/08/2023,95.82809448,106.6200027,107.3199997,105.5299988,106.9499969,14177400
02/08/2023,94.63272095,105.2900009,106.3799973,104.5699997,106.2600021,13484100
03/08/2023,96.27748108,107.1200027,107.8799973,105.3000031,105.8899994,16280400
04/08/2023,96.54711914,107.4199982,109.2399979,107.3300018,107.9599991,14279600
07/08/2023,96.34937286,107.1999969,108.4199982,106.5100021,107.9000015,12410800
08/08/2023,96.82572937,107.7300034,107.75,104.8399963,106.0400009,14065600
09/08/2023,98.47051239,109.5599976,110.4199982,108.3099976,108.7099991,19919600
10/08/2023,98.97383118,110.1200027,111.6299973,109.4400024,110.1900024,15837200
11/08/2023,100.5107422,111.8300018,112.0699997,110.0500031,110.3700027,14047000
14/08/2023,100.5916214,111.9199982,111.9800034,110.7799988,111.6800003,12973400
15/08/2023,98.0091095,108.1600037,110.8600006,107.9700012,110.75,14909600
16/08/2023,96.35990143,106.3399963,109.3300018,106.2799988,108.2799988,13695100
17/08/2023,98.22657776,108.4000015,110.1500015,107.4199982,107.4199982,16709500
18/08/2023,99.71266174,110.0400009,110.1999969,107.6200027,107.6399994,16224000
21/08/2023,98.50749969,108.7099991,110.9800034,108.1399994,110.3600006,11092400
22/08/2023,97.95474243,108.0999985,109.7200012,107.9499969,109.1699982,10518800
23/08/2023,97.09389496,107.1500015,107.3000031,105.7200012,107.0400009,11435600
24/08/2023,96.36898041,106.3499985,107.7699966,106.0699997,106.4199982,10818500
25/08/2023,98.09065247,108.25,108.9300003,106.6200027,107.4300003,13579300
28/08/2023,98.91524506,109.1600037,110.0400009,108.4400024,108.4499969,10382100
