Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Date,Adj Close,Close,High,Low,Open,Volume
12/11/2021,323.1593933,336.7200012,337.230011,333.7900085,333.9200134,23831000
15/11/2021,322.5355835,336.0700073,337.8800049,334.0299988,337.5400085,16723000
16/11/2021,325.8370972,339.5100098,340.6700134,335.5100098,335.6799927,20886800
17/11/2021,326.0581665,339.1199951,342.1900024,338,338.9400024,19053400
18/11/2021,328.1252747,341.269989,342.4500122,337.1199951,338.1799927,22463500
19/11/2021,329.8944092,343.1099854,345.1000061,342.2000122,342.6400146,21963400
22/11/2021,326.7407837,339.8299866,349.6700134,339.5499878,344.6199951,31031100
23/11/2021,324.6736145,337.6799927,339.4500122,333.5599976,337.0499878,30427600
24/11/2021,324.8948059,337.9100037,338.1600037,333.9100037,336.2799988,21661300
26/11/2021,316.981781,329.6799927,337.9299927,328.1199951,334.3500061,24217200
29/11/2021,323.6641235,336.6300049,339.0299988,334.7399902,334.9400024,28563500
30/11/2021,317.85672,330.5899963,337.7799988,328.9899902,335.3200073,42885600
01/12/2021,317.366272,330.0799866,339.2799988,329.3900146,335.1300049,33337600
02/12/2021,316.7990723,329.4899902,333.4899902,327.7999878,330.2999878,30766000
03/12/2021,310.568634,323.0100098,332.7000122,318.0299988,331.9899902,41779300
06/12/2021,313.6261902,326.1900024,327.4500122,319.230011,323.9500122,30032600
07/12/2021,322.0199585,334.9200134,335.7999878,330.1000061,331.6400146,31021900
08/12/2021,322.0680237,334.9700012,335.5,330.7999878,335.3099976,24761000
09/12/2021,320.2700195,333.1000061,336.4899902,332.1199951,334.4100037,22214200
10/12/2021,329.346344,342.5400085,343,334.7900085,334.980011,38095700
13/12/2021,326.3273315,339.3999939,343.7900085,339.0799866,340.6799927,28899400
14/12/2021,315.6933594,328.3399963,334.6400146,324.1099854,333.2200012,44438700
15/12/2021,321.7602539,334.6499939,335.1900024,324.5,328.6099854,35381100
16/12/2021,312.3858032,324.8999939,336.7600098,323.019989,335.7099915,35034800
17/12/2021,311.3282471,323.7999878,324.9200134,317.25,320.8800049,47750300
20/12/2021,307.5880432,319.9100037,322.7999878,317.5700073,320.0499878,28326500
21/12/2021,314.6837463,327.2900085,327.730011,319.7999878,323.2900085,24740600
22/12/2021,320.3661499,333.2000122,333.6099854,325.75,328.2999878,24831500
23/12/2021,321.7987671,334.6900024,336.3900146,332.730011,332.75,19617800
27/12/2021,329.2599182,342.4500122,342.480011,335.4299927,335.4599915,19947000
28/12/2021,328.1061707,341.25,343.8099976,340.3200073,343.1499939,15661500
29/12/2021,328.7791748,341.9500122,344.2999878,339.6799927,341.2999878,15042000
30/12/2021,326.2504272,339.3200073,343.1300049,338.8200073,341.9100037,15994500
31/12/2021,323.3659973,336.3200073,339.3599854,335.8500061,338.5100098,18000800
03/01/2022,321.8565369,334.75,338,329.7799988,335.3500061,28865100
04/01/2022,316.3375854,329.0100098,335.2000122,326.1199951,334.8299866,32674300
05/01/2022,304.1940002,316.3800049,326.0700073,315.980011,325.8599854,40054300
06/01/2022,301.7903137,313.8800049,318.7000122,311.4899902,313.1499939,39646100
07/01/2022,301.9442139,314.0400085,316.5,310.0899963,314.1499939,32720000
10/01/2022,302.1652527,314.269989,314.7200012,304.6900024,309.4899902,44289500
